,uk,es,it,de,en,fr,ru
to clarify,126.0,0.0,0.0,0.0,0.0,0.0,0.0
purposefully,126.0,0.0,0.0,0.0,0.0,0.0,54.0
to conclude,126.0,0.0,1090.0,0.0,0.0,0.0,173.0
corner,126.0,455.0,883.0,979.0,8185.0,1193.0,221.0
dependent,126.0,254.0,0.0,3030.0,5658.0,0.0,0.0
interception,126.0,0.0,310.0,0.0,0.0,196.0,401.0
liar,126.0,571.0,1065.0,747.0,18172.0,1849.0,193.0
hobby,223.0,0.0,0.0,0.0,1285.0,0.0,0.0
controlled,335.0,0.0,0.0,783.0,0.0,0.0,196.0
ural,126.0,203.0,0.0,203.0,2478.0,244.0,300.0
shahedis,126.0,0.0,0.0,0.0,0.0,0.0,0.0
obstacle,126.0,257.0,479.0,0.0,2832.0,383.0,0.0
pill,126.0,0.0,325.0,0.0,2983.0,112.0,0.0
comedian,126.0,491.0,0.0,864.0,8845.0,0.0,51.0
feminism,126.0,251.0,0.0,255.0,1718.0,0.0,0.0
vocal,126.0,0.0,0.0,0.0,2328.0,0.0,0.0
to perceive,126.0,0.0,0.0,0.0,0.0,0.0,0.0
sabbatical,126.0,0.0,0.0,0.0,0.0,0.0,0.0
yura,126.0,0.0,0.0,0.0,0.0,0.0,60.0
the corridor,126.0,0.0,0.0,0.0,0.0,0.0,0.0
carpet,126.0,0.0,283.0,343.0,3919.0,477.0,62.0
aggravation,126.0,0.0,0.0,0.0,0.0,151.0,0.0
out,126.0,3596.0,13169.0,10599.0,520138.0,4131.0,0.0
tractor,125.0,268.0,227.0,301.0,5767.0,231.0,140.0
armor,125.0,131.0,881.0,1331.0,8896.0,0.0,58.0
banana,125.0,0.0,211.0,0.0,2193.0,0.0,52.0
belt,125.0,347.0,0.0,0.0,3618.0,318.0,69.0
motor,125.0,0.0,430.0,0.0,3803.0,0.0,66.0
to prepare,250.0,0.0,0.0,0.0,0.0,0.0,0.0
merkel,125.0,528.0,1056.0,8538.0,5892.0,952.0,116.0
censorship,125.0,1252.0,1879.0,1142.0,12714.0,1792.0,148.0
organized,125.0,1021.0,296.0,402.0,0.0,599.0,0.0
akhmetov,125.0,0.0,0.0,0.0,0.0,0.0,130.0
probable,125.0,0.0,0.0,0.0,1323.0,0.0,0.0
guarantor,125.0,151.0,367.0,0.0,1488.0,240.0,0.0
ours,125.0,0.0,0.0,0.0,3774.0,0.0,0.0
shovel,125.0,0.0,226.0,0.0,0.0,147.0,87.0
to select,125.0,0.0,153.0,0.0,0.0,0.0,0.0
i'll look,125.0,0.0,0.0,0.0,0.0,0.0,0.0
coronavirus,125.0,1669.0,478.0,765.0,13195.0,635.0,138.0
⋆,125.0,0.0,0.0,0.0,0.0,0.0,0.0
to be carried out,125.0,0.0,0.0,0.0,0.0,0.0,0.0
teenage,125.0,0.0,0.0,0.0,1403.0,0.0,0.0
comedy,125.0,229.0,174.0,217.0,8223.0,316.0,0.0
ignatius,125.0,243.0,0.0,0.0,0.0,0.0,0.0
neptune,125.0,117.0,0.0,0.0,2318.0,0.0,105.0
special unit,125.0,0.0,0.0,0.0,0.0,0.0,0.0
stopper,125.0,0.0,0.0,0.0,0.0,0.0,0.0
"""impose""",125.0,0.0,0.0,0.0,0.0,0.0,0.0
hair dryer,125.0,0.0,0.0,0.0,0.0,0.0,0.0
acid,125.0,0.0,149.0,0.0,1771.0,0.0,43.0
ingredient,125.0,0.0,0.0,0.0,1662.0,0.0,0.0
right away,125.0,0.0,7323.0,0.0,0.0,197.0,0.0
the occupiers,125.0,0.0,0.0,0.0,0.0,0.0,0.0
it sucks,125.0,0.0,0.0,0.0,0.0,0.0,0.0
lilac,124.0,0.0,0.0,0.0,0.0,0.0,42.0
antibiotic,124.0,0.0,0.0,0.0,0.0,0.0,0.0
zaporozhye,124.0,1320.0,1293.0,515.0,14440.0,1359.0,3478.0
tire,124.0,0.0,442.0,0.0,2677.0,183.0,0.0
transformation,124.0,281.0,232.0,398.0,4941.0,297.0,114.0
javelin,124.0,509.0,332.0,0.0,9449.0,441.0,165.0
crack,124.0,272.0,159.0,0.0,7994.0,178.0,0.0
war ukraine,124.0,0.0,0.0,400.0,0.0,0.0,0.0
unmanned,124.0,0.0,0.0,0.0,3104.0,0.0,101.0
shameful,124.0,483.0,2015.0,1768.0,8975.0,0.0,251.0
to redo,124.0,0.0,0.0,0.0,0.0,0.0,0.0
cancerous,124.0,0.0,0.0,0.0,0.0,0.0,0.0
standoff,124.0,0.0,0.0,0.0,0.0,0.0,0.0
conducted,124.0,0.0,0.0,0.0,0.0,0.0,0.0
dna,124.0,148.0,243.0,0.0,3022.0,259.0,55.0
deaf,124.0,176.0,236.0,0.0,2435.0,259.0,0.0
explore,124.0,414.0,0.0,0.0,14186.0,231.0,0.0
02/24/2022,124.0,0.0,0.0,0.0,0.0,0.0,0.0
boom,124.0,303.0,404.0,0.0,7394.0,427.0,87.0
dbr,124.0,0.0,0.0,0.0,0.0,0.0,0.0
to eat,124.0,0.0,0.0,0.0,0.0,0.0,0.0
long-term,124.0,0.0,0.0,486.0,0.0,0.0,86.0
"""drive up""",124.0,0.0,0.0,0.0,0.0,0.0,0.0
an actress,124.0,0.0,0.0,0.0,0.0,0.0,0.0
rhythm,124.0,616.0,320.0,0.0,0.0,0.0,0.0
dps,124.0,0.0,0.0,0.0,0.0,0.0,0.0
pour,237.0,0.0,0.0,394.0,5996.0,1036.0,49.0
displaced,124.0,1302.0,608.0,0.0,0.0,0.0,0.0
chew,124.0,0.0,0.0,0.0,1426.0,0.0,0.0
sabotage,124.0,1879.0,2387.0,3832.0,15990.0,3385.0,228.0
i was shaking,124.0,0.0,0.0,0.0,0.0,0.0,0.0
expectations,124.0,0.0,0.0,0.0,0.0,0.0,0.0
bid farewell,123.0,0.0,0.0,0.0,0.0,0.0,0.0
connection,123.0,543.0,1703.0,4829.0,13474.0,514.0,1498.0
spread out,123.0,0.0,0.0,0.0,0.0,0.0,0.0
gave,123.0,4596.0,0.0,0.0,0.0,0.0,0.0
endless,245.0,165.0,0.0,528.0,6794.0,128.0,134.0
at the same time,123.0,0.0,664.0,5432.0,0.0,0.0,68.0
psychic,123.0,0.0,0.0,0.0,0.0,0.0,0.0
hole,320.0,231.0,633.0,497.0,10899.0,718.0,239.0
monastery,123.0,222.0,275.0,0.0,1852.0,182.0,107.0
baby girl,233.0,0.0,0.0,0.0,0.0,0.0,0.0
to tweet,123.0,0.0,0.0,0.0,0.0,0.0,0.0
raspberry,123.0,0.0,0.0,0.0,0.0,0.0,0.0
to test,123.0,0.0,771.0,0.0,0.0,0.0,0.0
tasty,123.0,0.0,0.0,0.0,1508.0,0.0,58.0
be born,123.0,1453.0,96816.0,0.0,0.0,0.0,450.0
benin,123.0,0.0,0.0,0.0,0.0,0.0,0.0
assembly,215.0,1788.0,972.0,311.0,10680.0,2780.0,82.0
greatness,123.0,226.0,0.0,0.0,2061.0,429.0,323.0
insert,240.0,0.0,1164.0,8298.0,1263.0,0.0,71.0
depressed,123.0,0.0,0.0,0.0,0.0,0.0,0.0
screen saver,122.0,0.0,0.0,0.0,0.0,0.0,0.0
orphan,122.0,173.0,353.0,0.0,3782.0,338.0,89.0
corn,122.0,506.0,318.0,0.0,4441.0,0.0,928.0
placing,122.0,0.0,0.0,0.0,0.0,0.0,0.0
sensitive,122.0,380.0,440.0,196.0,4403.0,562.0,0.0
pursue,122.0,250.0,0.0,4734.0,6957.0,5218.0,0.0
worker,122.0,2128.0,1688.0,0.0,24197.0,903.0,784.0
protecting,122.0,0.0,0.0,0.0,0.0,0.0,0.0
dare,122.0,719.0,723.0,1857.0,9922.0,890.0,108.0
stab,122.0,0.0,0.0,0.0,3080.0,0.0,0.0
get lost,200.0,0.0,0.0,691.0,0.0,0.0,120.0
liver,122.0,0.0,250.0,0.0,0.0,0.0,0.0
lung,122.0,0.0,0.0,0.0,0.0,0.0,0.0
pepper,122.0,0.0,0.0,0.0,0.0,0.0,43.0
pasha,122.0,0.0,0.0,0.0,0.0,0.0,0.0
dismantle,122.0,338.0,326.0,212.0,5459.0,363.0,123.0
alone,122.0,140.0,66579.0,10042.0,28105.0,15729.0,50.0
dugin,122.0,940.0,1283.0,2496.0,6977.0,455.0,216.0
prewar,122.0,0.0,0.0,0.0,0.0,0.0,0.0
compensate,122.0,0.0,395.0,297.0,2448.0,0.0,80.0
horizon,122.0,418.0,289.0,247.0,2936.0,467.0,56.0
shampoo,122.0,0.0,0.0,0.0,0.0,0.0,0.0
passage,227.0,205.0,0.0,0.0,4378.0,1854.0,73.0
faculty,122.0,160.0,127.0,0.0,1314.0,0.0,42.0
peak,122.0,0.0,328.0,0.0,5069.0,227.0,75.0
willing,329.0,2477.0,937.0,450.0,18397.0,0.0,0.0
sumylife,121.0,0.0,0.0,0.0,0.0,0.0,0.0
sumilife,121.0,0.0,0.0,0.0,0.0,0.0,0.0
kursk,211.0,352.0,152.0,311.0,4005.0,188.0,542.0
beech,121.0,0.0,0.0,0.0,0.0,0.0,164.0
dramatic,121.0,455.0,1179.0,1226.0,4241.0,682.0,0.0
ₚaxis,121.0,0.0,0.0,0.0,0.0,0.0,0.0
marker,121.0,680.0,0.0,0.0,0.0,0.0,0.0
jewish,121.0,0.0,519.0,1149.0,16783.0,3439.0,464.0
inhuman,121.0,411.0,565.0,686.0,3380.0,404.0,66.0
franc,121.0,0.0,0.0,0.0,0.0,495.0,0.0
disintegration,121.0,0.0,0.0,0.0,0.0,0.0,0.0
puke,121.0,0.0,0.0,1039.0,0.0,0.0,0.0
bypass,121.0,0.0,0.0,0.0,3087.0,0.0,214.0
pack,241.0,0.0,0.0,2286.0,13692.0,1088.0,132.0
the most expensive,121.0,0.0,0.0,0.0,0.0,0.0,0.0
¯\\_(ツ)_/¯,121.0,0.0,147.0,0.0,0.0,0.0,0.0
fixed,222.0,0.0,323.0,0.0,0.0,220.0,0.0
fiance,121.0,276.0,0.0,0.0,0.0,0.0,0.0
scrounger,121.0,0.0,0.0,0.0,0.0,0.0,0.0
melania,121.0,0.0,0.0,0.0,0.0,0.0,0.0
alpha,121.0,0.0,0.0,0.0,1953.0,0.0,123.0
reap,121.0,0.0,0.0,0.0,2462.0,265.0,47.0
duck,121.0,130.0,0.0,0.0,3530.0,222.0,45.0
frozen,120.0,618.0,0.0,310.0,5084.0,220.0,0.0
amphibious,120.0,0.0,0.0,0.0,1534.0,120.0,0.0
mix,207.0,209.0,196.0,558.0,6905.0,794.0,0.0
cover up,120.0,150.0,938.0,402.0,0.0,0.0,91.0
majestic,120.0,0.0,0.0,0.0,0.0,0.0,0.0
fail,213.0,1676.0,378.0,6728.0,66468.0,1520.0,348.0
yana,120.0,0.0,0.0,0.0,0.0,0.0,0.0
we live,120.0,0.0,0.0,0.0,0.0,0.0,103.0
aesthetic,120.0,0.0,0.0,0.0,0.0,0.0,0.0
investigate,120.0,2480.0,0.0,1058.0,17654.0,668.0,176.0
terekhov,120.0,0.0,0.0,0.0,0.0,0.0,124.0
skinned,120.0,0.0,0.0,0.0,0.0,0.0,0.0
nationality,120.0,606.0,273.0,259.0,2770.0,980.0,131.0
rise,120.0,1799.0,452.0,455.0,63840.0,2223.0,157.0
characteristic,120.0,238.0,213.0,0.0,1346.0,146.0,96.0
smarter,120.0,0.0,0.0,189.0,0.0,0.0,0.0
cunning,120.0,0.0,326.0,0.0,0.0,119.0,79.0
limber,120.0,0.0,0.0,0.0,0.0,0.0,0.0
multistory,120.0,0.0,0.0,0.0,0.0,0.0,0.0
the country,120.0,0.0,0.0,0.0,0.0,0.0,0.0
a scientist,120.0,0.0,0.0,0.0,0.0,0.0,0.0
fry,120.0,183.0,0.0,0.0,3585.0,0.0,63.0
foam,120.0,0.0,0.0,0.0,1308.0,0.0,0.0
neglected,120.0,0.0,0.0,0.0,0.0,0.0,0.0
literary,120.0,0.0,0.0,0.0,0.0,0.0,0.0
pistol,120.0,0.0,572.0,0.0,0.0,0.0,0.0
however,220.0,222.0,11254.0,10350.0,28717.0,1273.0,645.0
hungarian,200.0,487.0,745.0,620.0,7109.0,849.0,101.0
scarier,119.0,0.0,0.0,0.0,0.0,0.0,0.0
cyborg,119.0,0.0,0.0,0.0,0.0,0.0,0.0
patroness,119.0,0.0,0.0,0.0,0.0,0.0,0.0
christian,119.0,1302.0,1036.0,2269.0,15181.0,1386.0,84.0
buzz,119.0,0.0,428.0,0.0,1775.0,298.0,53.0
sighed,119.0,0.0,0.0,0.0,0.0,0.0,0.0
take a breath,119.0,0.0,0.0,0.0,0.0,0.0,0.0
fat,119.0,331.0,167.0,377.0,6134.0,6422.0,0.0
xx,119.0,403.0,129.0,0.0,0.0,0.0,57.0
job,119.0,6528.0,0.0,6485.0,74382.0,5448.0,4400.0
inevitable,119.0,494.0,0.0,523.0,6651.0,739.0,162.0
nahir,119.0,0.0,0.0,0.0,0.0,0.0,0.0
nightingale,119.0,0.0,0.0,0.0,0.0,0.0,74.0
consideration,271.0,190.0,1083.0,1742.0,2892.0,417.0,74.0
discrimination,119.0,293.0,399.0,502.0,4969.0,444.0,53.0
visually,119.0,0.0,0.0,0.0,0.0,0.0,0.0
raw,119.0,1645.0,564.0,0.0,6483.0,436.0,57.0
a graduate,119.0,0.0,0.0,0.0,0.0,0.0,0.0
corruptor,119.0,0.0,0.0,0.0,0.0,0.0,0.0
chippy,119.0,0.0,0.0,0.0,0.0,0.0,0.0
the witcher,119.0,0.0,0.0,0.0,0.0,0.0,0.0
air force,196.0,0.0,0.0,1431.0,0.0,0.0,306.0
🫠🫠🫠,119.0,0.0,0.0,0.0,0.0,0.0,0.0
sour,119.0,0.0,0.0,428.0,0.0,0.0,0.0
increased,119.0,0.0,0.0,441.0,0.0,0.0,0.0
cult,118.0,0.0,162.0,0.0,7406.0,0.0,61.0
soft,118.0,0.0,143.0,564.0,6420.0,618.0,155.0
putler,228.0,1372.0,1470.0,2148.0,18484.0,516.0,441.0
plastic,202.0,240.0,275.0,0.0,4553.0,184.0,110.0
cabinet,118.0,355.0,0.0,320.0,5649.0,0.0,151.0
twin,118.0,0.0,198.0,0.0,3804.0,142.0,42.0
shiza,118.0,0.0,0.0,0.0,0.0,0.0,0.0
afghanistan,118.0,1469.0,3151.0,5033.0,55189.0,2530.0,237.0
constitutional,118.0,434.0,463.0,0.0,4748.0,229.0,70.0
concentration camp,118.0,0.0,0.0,254.0,0.0,0.0,149.0
markedly,118.0,0.0,0.0,0.0,0.0,0.0,0.0
injustice,118.0,347.0,1236.0,918.0,4621.0,332.0,0.0
extinguish,118.0,165.0,0.0,0.0,2367.0,0.0,0.0
web,118.0,2296.0,1268.0,0.0,10087.0,670.0,0.0
18:00,118.0,0.0,0.0,0.0,0.0,0.0,0.0
prostitute,118.0,0.0,0.0,0.0,1511.0,128.0,0.0
every year,118.0,0.0,0.0,0.0,0.0,0.0,0.0
garnet,118.0,0.0,0.0,603.0,0.0,0.0,0.0
to be built,118.0,0.0,0.0,0.0,0.0,0.0,0.0
islamic,118.0,436.0,583.0,466.0,10462.0,659.0,100.0
calmer,118.0,0.0,0.0,0.0,0.0,0.0,0.0
google it,118.0,0.0,0.0,230.0,0.0,0.0,0.0
saw,118.0,317.0,291.0,0.0,0.0,0.0,0.0
dispute,118.0,548.0,219.0,0.0,6975.0,129.0,102.0
rotation,118.0,0.0,0.0,0.0,0.0,127.0,80.0
su-34,118.0,322.0,0.0,0.0,0.0,147.0,212.0
"""obligation""",118.0,0.0,0.0,0.0,0.0,0.0,0.0
lack,117.0,6655.0,1297.0,453.0,24593.0,2351.0,0.0
sagittarius,117.0,0.0,0.0,0.0,0.0,0.0,0.0
posthumously,117.0,0.0,0.0,0.0,0.0,0.0,60.0
reflection,223.0,817.0,1151.0,0.0,3773.0,1003.0,81.0
detect,117.0,1053.0,425.0,0.0,5908.0,398.0,0.0
me,195.0,0.0,44820.0,46830.0,0.0,28471.0,7638.0
loop,117.0,606.0,0.0,0.0,2098.0,526.0,0.0
radiance,117.0,0.0,0.0,0.0,0.0,0.0,0.0
to form,117.0,2196.0,787.0,0.0,0.0,0.0,0.0
doomed,117.0,0.0,0.0,0.0,0.0,0.0,0.0
representation,117.0,481.0,446.0,0.0,2374.0,482.0,77.0
poverty,117.0,977.0,968.0,1663.0,10963.0,413.0,228.0
snug,117.0,0.0,0.0,0.0,0.0,0.0,0.0
foundation,117.0,757.0,842.0,0.0,10986.0,857.0,0.0
invalidity,117.0,0.0,0.0,0.0,0.0,0.0,0.0
bedroom,117.0,0.0,0.0,0.0,2143.0,1156.0,42.0
constructional,117.0,0.0,0.0,0.0,0.0,0.0,0.0
offended,117.0,0.0,0.0,0.0,0.0,0.0,53.0
photo image,117.0,0.0,0.0,0.0,0.0,0.0,0.0
coating,117.0,0.0,0.0,0.0,0.0,0.0,48.0
special agent,117.0,0.0,0.0,0.0,0.0,0.0,0.0
dough,117.0,0.0,0.0,0.0,0.0,214.0,0.0
oops,117.0,116.0,373.0,0.0,0.0,0.0,148.0
concentration,226.0,924.0,471.0,0.0,5865.0,491.0,58.0
toast,117.0,1115.0,0.0,0.0,1911.0,263.0,0.0
cutlet,117.0,0.0,0.0,0.0,0.0,0.0,0.0
winch,117.0,0.0,0.0,0.0,0.0,0.0,0.0
district,219.0,1991.0,1360.0,1820.0,30325.0,888.0,449.0
a thought,116.0,0.0,0.0,0.0,0.0,0.0,0.0
evacuee,116.0,0.0,0.0,0.0,2047.0,0.0,0.0
acquire,207.0,632.0,1561.0,282.0,6869.0,641.0,0.0
"""flame""",116.0,0.0,0.0,0.0,0.0,0.0,0.0
difficulty,116.0,654.0,2526.0,589.0,4376.0,1075.0,75.0
wool,116.0,0.0,0.0,0.0,0.0,0.0,0.0
to fill,116.0,0.0,0.0,1321.0,0.0,0.0,0.0
power grid,116.0,0.0,0.0,448.0,0.0,0.0,0.0
experienced,116.0,0.0,0.0,0.0,2181.0,0.0,103.0
massif,116.0,0.0,0.0,0.0,0.0,0.0,0.0
distinguish,296.0,180.0,490.0,447.0,1476.0,237.0,0.0
shake,408.0,724.0,340.0,1140.0,9645.0,877.0,53.0
regulations,116.0,0.0,0.0,0.0,0.0,0.0,0.0
from the side,116.0,0.0,0.0,0.0,0.0,0.0,0.0
ii,116.0,1403.0,995.0,537.0,14944.0,912.0,337.0
heh,116.0,0.0,0.0,0.0,0.0,0.0,168.0
out loud,116.0,0.0,0.0,0.0,0.0,0.0,0.0
gestural,116.0,0.0,0.0,0.0,0.0,0.0,0.0
lay hold of,116.0,0.0,0.0,0.0,0.0,0.0,0.0
looting,116.0,0.0,0.0,0.0,3072.0,0.0,0.0
recovered,116.0,785.0,0.0,0.0,0.0,0.0,0.0
2010,116.0,226.0,0.0,0.0,0.0,0.0,54.0
nays,116.0,0.0,0.0,0.0,0.0,0.0,0.0
military officer,116.0,0.0,0.0,0.0,0.0,0.0,0.0
finn,116.0,0.0,0.0,0.0,1693.0,0.0,69.0
knu,116.0,0.0,0.0,0.0,0.0,0.0,0.0
freeze,116.0,561.0,151.0,4185.0,15886.0,1282.0,198.0
protected,116.0,398.0,451.0,0.0,0.0,327.0,0.0
neural network,116.0,0.0,0.0,0.0,0.0,0.0,58.0
crimean tatars,116.0,0.0,0.0,0.0,0.0,0.0,0.0
hormone,116.0,0.0,0.0,0.0,0.0,0.0,0.0
wantonness,116.0,0.0,0.0,0.0,0.0,0.0,0.0
philosopher,116.0,225.0,712.0,396.0,1422.0,484.0,0.0
tent,207.0,0.0,0.0,0.0,2395.0,1741.0,45.0
persecute,115.0,0.0,442.0,0.0,2383.0,245.0,0.0
breeding,115.0,0.0,0.0,0.0,0.0,0.0,0.0
baptized,115.0,0.0,0.0,0.0,0.0,0.0,0.0
join in,115.0,0.0,0.0,0.0,0.0,0.0,0.0
latte,115.0,0.0,0.0,0.0,0.0,0.0,0.0
kherson_is_ukraine,115.0,0.0,0.0,0.0,0.0,0.0,0.0
ant,115.0,0.0,0.0,0.0,0.0,0.0,0.0
slovenia,115.0,267.0,296.0,289.0,3640.0,139.0,59.0
mentally,303.0,0.0,130.0,388.0,4172.0,0.0,46.0
dome,115.0,360.0,0.0,0.0,2448.0,0.0,81.0
degenerate,115.0,152.0,149.0,1055.0,1594.0,569.0,115.0
countryman,115.0,132.0,0.0,0.0,1766.0,0.0,56.0
hospitalize,115.0,0.0,353.0,0.0,2218.0,203.0,373.0
kremenchutsi,115.0,0.0,0.0,0.0,0.0,0.0,0.0
proprietress,115.0,0.0,0.0,0.0,0.0,0.0,0.0
valid,115.0,198.0,606.0,236.0,3549.0,550.0,0.0
air conditioning,115.0,0.0,0.0,0.0,0.0,0.0,0.0
valeria,115.0,0.0,172.0,0.0,0.0,0.0,0.0
pixel,115.0,0.0,0.0,0.0,1830.0,0.0,0.0
discharge,115.0,454.0,0.0,369.0,0.0,0.0,0.0
christ's,115.0,0.0,0.0,0.0,0.0,0.0,0.0
ecoflow,115.0,0.0,0.0,0.0,0.0,0.0,0.0
jankoi,115.0,0.0,0.0,0.0,0.0,0.0,0.0
congestion,115.0,0.0,0.0,0.0,0.0,0.0,0.0
grove,115.0,0.0,0.0,0.0,0.0,0.0,0.0
built,114.0,266.0,0.0,0.0,0.0,0.0,0.0
dissemination,114.0,0.0,0.0,0.0,0.0,0.0,0.0
root,114.0,728.0,505.0,244.0,10940.0,312.0,162.0
accepted,114.0,0.0,0.0,369.0,0.0,0.0,46.0
governmental,114.0,403.0,0.0,0.0,0.0,505.0,0.0
tolerance,114.0,151.0,140.0,284.0,1665.0,139.0,0.0
artillery fire,114.0,0.0,0.0,220.0,0.0,0.0,0.0
radical,114.0,493.0,581.0,890.0,6167.0,573.0,0.0
execute,114.0,867.0,512.0,495.0,12783.0,899.0,451.0
lachen,114.0,0.0,0.0,0.0,0.0,0.0,0.0
shaking,114.0,530.0,0.0,0.0,0.0,0.0,0.0
b/w,114.0,0.0,0.0,0.0,0.0,0.0,0.0
newly,114.0,988.0,0.0,0.0,7840.0,153.0,0.0
transparent,114.0,0.0,200.0,229.0,2287.0,0.0,0.0
to run,114.0,0.0,0.0,0.0,0.0,0.0,0.0
localization,114.0,0.0,0.0,0.0,0.0,0.0,0.0
boom box,114.0,0.0,0.0,0.0,0.0,0.0,0.0
surrounding,201.0,0.0,0.0,0.0,0.0,0.0,0.0
sympathetic,114.0,0.0,0.0,0.0,0.0,0.0,0.0
depreciate,114.0,0.0,0.0,0.0,0.0,0.0,0.0
wind up,215.0,0.0,0.0,0.0,0.0,0.0,0.0
atmospheric,114.0,0.0,0.0,0.0,0.0,0.0,0.0
champagne,114.0,0.0,143.0,0.0,0.0,267.0,59.0
courteous,114.0,0.0,0.0,0.0,0.0,133.0,0.0
washing machine,114.0,164.0,447.0,0.0,0.0,0.0,0.0
liberator,114.0,350.0,466.0,0.0,2727.0,284.0,290.0
worth 1,114.0,0.0,0.0,0.0,0.0,0.0,0.0
light up,113.0,0.0,461.0,0.0,0.0,0.0,59.0
sight,113.0,0.0,354.0,432.0,9148.0,0.0,449.0
indicative,113.0,0.0,0.0,0.0,0.0,0.0,110.0
it worked,113.0,0.0,0.0,0.0,0.0,0.0,0.0
lightning,113.0,0.0,0.0,0.0,2910.0,137.0,63.0
cam,113.0,0.0,0.0,0.0,3682.0,134.0,0.0
to prevent,113.0,0.0,386.0,0.0,0.0,3639.0,0.0
puddle,113.0,0.0,0.0,0.0,0.0,0.0,83.0
bahmuta,113.0,0.0,0.0,0.0,0.0,0.0,0.0
solidary,113.0,1315.0,0.0,0.0,0.0,0.0,0.0
lovable,113.0,0.0,0.0,0.0,0.0,0.0,0.0
siberia,113.0,321.0,483.0,640.0,4991.0,547.0,283.0
"""association""",113.0,0.0,0.0,0.0,0.0,0.0,0.0
around the clock,113.0,0.0,0.0,0.0,0.0,0.0,54.0
flavor,113.0,246.0,0.0,0.0,0.0,0.0,0.0
noisome,113.0,0.0,0.0,0.0,0.0,0.0,0.0
stranger,113.0,0.0,138.0,0.0,1945.0,11138.0,834.0
make sure,113.0,0.0,0.0,0.0,0.0,0.0,70.0
programmer,113.0,0.0,0.0,0.0,0.0,0.0,0.0
chestnut,113.0,0.0,0.0,0.0,0.0,0.0,0.0
slay,113.0,0.0,0.0,0.0,0.0,0.0,0.0
ears,113.0,0.0,0.0,0.0,0.0,0.0,0.0
orientate,113.0,0.0,0.0,433.0,0.0,0.0,0.0
a bunch,113.0,0.0,0.0,0.0,0.0,0.0,381.0
theoretically,113.0,0.0,0.0,329.0,0.0,0.0,0.0
platoon,113.0,204.0,149.0,0.0,1840.0,138.0,274.0
chernivtsi,113.0,0.0,0.0,0.0,0.0,0.0,0.0
certification,113.0,0.0,0.0,0.0,1341.0,0.0,0.0
more pleasant,113.0,0.0,0.0,0.0,0.0,0.0,0.0
feedback,113.0,0.0,156.0,0.0,2513.0,0.0,0.0
demilitarization,113.0,271.0,222.0,524.0,2390.0,293.0,323.0
infarct,113.0,0.0,0.0,0.0,0.0,0.0,0.0
vaccination,200.0,403.0,460.0,1609.0,3119.0,1064.0,0.0
rebellion,208.0,142.0,131.0,0.0,1386.0,188.0,0.0
cousin,112.0,739.0,777.0,0.0,2603.0,248.0,0.0
have breakfast,112.0,0.0,0.0,0.0,0.0,0.0,0.0
sleepy,112.0,0.0,0.0,0.0,2039.0,0.0,129.0
sheep,112.0,228.0,405.0,0.0,3750.0,770.0,46.0
lemon,112.0,0.0,0.0,0.0,1259.0,0.0,0.0
lysichansky,112.0,0.0,0.0,0.0,0.0,0.0,0.0
horseradish,112.0,0.0,0.0,0.0,0.0,0.0,149.0
shut,112.0,0.0,0.0,0.0,23242.0,0.0,0.0
burn out,112.0,0.0,0.0,0.0,0.0,0.0,600.0
take a piss,112.0,0.0,0.0,0.0,0.0,0.0,0.0
voluntary,112.0,0.0,0.0,0.0,1516.0,2830.0,69.0
to gather,112.0,0.0,0.0,0.0,0.0,0.0,0.0
sweater,112.0,0.0,599.0,0.0,0.0,185.0,0.0
visiting,112.0,0.0,0.0,0.0,0.0,0.0,0.0
uv,112.0,0.0,0.0,0.0,0.0,0.0,0.0
feminine,112.0,390.0,0.0,0.0,0.0,302.0,0.0
brazil,112.0,5909.0,1324.0,1190.0,23110.0,1675.0,160.0
narrow,112.0,1263.0,0.0,0.0,2120.0,332.0,115.0
thes,112.0,0.0,0.0,0.0,0.0,0.0,0.0
intrigue,112.0,0.0,0.0,0.0,0.0,0.0,0.0
sniff,111.0,0.0,0.0,0.0,1715.0,0.0,0.0
collapse,111.0,1913.0,3120.0,1693.0,29752.0,3210.0,624.0
rude,111.0,0.0,1232.0,0.0,1468.0,354.0,54.0
to succumb,111.0,465.0,0.0,0.0,0.0,0.0,0.0
andrei,111.0,255.0,0.0,0.0,2124.0,381.0,0.0
adequacy,111.0,0.0,0.0,0.0,0.0,0.0,0.0
highly,111.0,254.0,382.0,0.0,14406.0,256.0,0.0
believer,111.0,0.0,0.0,0.0,1609.0,152.0,0.0
authorized,111.0,153.0,0.0,0.0,0.0,0.0,0.0
to take off,111.0,0.0,0.0,0.0,0.0,0.0,0.0
bureau,111.0,0.0,0.0,0.0,2524.0,0.0,0.0
fall apart,111.0,0.0,0.0,0.0,0.0,0.0,73.0
sovereign,111.0,1449.0,2674.0,3219.0,20930.0,1758.0,162.0
to have nightmares,111.0,0.0,0.0,0.0,0.0,0.0,0.0
get wet,111.0,0.0,0.0,0.0,0.0,0.0,0.0
architect,111.0,0.0,0.0,0.0,2609.0,125.0,77.0
cosiness,111.0,0.0,0.0,0.0,0.0,0.0,0.0
programming,111.0,183.0,169.0,0.0,15108.0,0.0,0.0
watercolor,111.0,0.0,0.0,0.0,0.0,0.0,0.0
extra,111.0,341.0,290.0,740.0,10224.0,0.0,413.0
to let,111.0,0.0,0.0,0.0,0.0,0.0,0.0
