,uk,es,it,de,en,fr,ru
index,64.0,488.0,261.0,114.0,7094.0,0.0,221.0
ration,64.0,107.0,88.0,0.0,1405.0,115.0,28.0
anatomy,64.0,0.0,0.0,0.0,0.0,0.0,0.0
lane,64.0,81.0,83.0,0.0,2916.0,0.0,62.0
highway,64.0,215.0,472.0,819.0,6238.0,376.0,138.0
fsyo,64.0,0.0,0.0,0.0,0.0,0.0,0.0
employment,122.0,1264.0,0.0,0.0,5127.0,0.0,59.0
by right,64.0,0.0,0.0,0.0,0.0,0.0,0.0
parody,64.0,81.0,120.0,0.0,1857.0,262.0,46.0
ar,64.0,89.0,0.0,182.0,2299.0,0.0,38.0
frankishness,64.0,0.0,0.0,0.0,0.0,0.0,0.0
ex,140.0,133.0,0.0,274.0,16652.0,115.0,0.0
pipe,95.0,0.0,0.0,118.0,3911.0,201.0,166.0
"""prisoner""",64.0,0.0,0.0,0.0,0.0,0.0,0.0
bomb technician,64.0,0.0,0.0,0.0,0.0,0.0,0.0
jeep,64.0,0.0,0.0,0.0,0.0,0.0,35.0
slander,64.0,0.0,63.0,0.0,0.0,0.0,28.0
beijing,64.0,1794.0,2077.0,1084.0,18631.0,1513.0,152.0
raisin,64.0,0.0,0.0,0.0,0.0,0.0,1076.0
beans,64.0,0.0,0.0,0.0,0.0,0.0,0.0
of ruzki,64.0,0.0,0.0,0.0,0.0,0.0,0.0
alias,64.0,227.0,203.0,0.0,0.0,0.0,0.0
spout,64.0,0.0,0.0,0.0,0.0,0.0,0.0
ford,117.0,178.0,0.0,125.0,3738.0,0.0,49.0
bit,63.0,0.0,606.0,0.0,27129.0,0.0,0.0
spam,63.0,0.0,56.0,0.0,1106.0,0.0,0.0
pepsi,63.0,0.0,0.0,0.0,1095.0,0.0,21.0
hiera,63.0,0.0,0.0,0.0,0.0,0.0,0.0
yaremchuk,63.0,0.0,0.0,0.0,0.0,0.0,0.0
keychain,63.0,0.0,0.0,0.0,0.0,0.0,0.0
neutrality,63.0,773.0,1477.0,3614.0,8094.0,1353.0,52.0
ukrainian music,63.0,0.0,0.0,0.0,0.0,0.0,0.0
spy,63.0,1073.0,0.0,521.0,26204.0,843.0,117.0
twilight,63.0,0.0,0.0,0.0,0.0,0.0,0.0
believe,63.0,0.0,92.0,718.0,0.0,336.0,26.0
follower,109.0,971.0,303.0,0.0,14670.0,507.0,42.0
slavutych,63.0,0.0,0.0,0.0,0.0,0.0,0.0
deer,63.0,0.0,67.0,0.0,1106.0,0.0,80.0
hard work,63.0,0.0,0.0,0.0,0.0,0.0,0.0
chronology,63.0,108.0,68.0,100.0,0.0,87.0,33.0
skico,63.0,0.0,0.0,0.0,0.0,0.0,0.0
tab,63.0,0.0,0.0,0.0,1319.0,0.0,0.0
a penny,63.0,0.0,0.0,0.0,0.0,0.0,53.0
pork,63.0,0.0,58.0,0.0,994.0,229.0,23.0
overcoming,63.0,0.0,59.0,0.0,0.0,0.0,25.0
thank you🥹,63.0,0.0,0.0,0.0,0.0,0.0,0.0
sap,63.0,73.0,0.0,0.0,1112.0,0.0,0.0
the balcony,63.0,0.0,0.0,0.0,0.0,0.0,0.0
the rapper,63.0,0.0,0.0,0.0,0.0,0.0,0.0
swede,63.0,0.0,0.0,0.0,1081.0,0.0,43.0
ohhh,63.0,0.0,0.0,268.0,0.0,0.0,0.0
gust,63.0,0.0,242.0,0.0,0.0,199.0,0.0
guess,101.0,0.0,0.0,110.0,3066.0,84.0,0.0
t9,63.0,0.0,0.0,0.0,0.0,0.0,0.0
builder,63.0,84.0,152.0,0.0,1981.0,0.0,88.0
sanctions,63.0,86.0,261.0,243.0,1182.0,0.0,115.0
surkis,63.0,0.0,0.0,0.0,0.0,0.0,0.0
werewolf,63.0,0.0,0.0,0.0,0.0,0.0,0.0
mow,63.0,0.0,0.0,0.0,0.0,0.0,0.0
art system,63.0,0.0,0.0,0.0,0.0,0.0,0.0
vibration,63.0,0.0,0.0,0.0,0.0,0.0,0.0
dp,63.0,0.0,0.0,0.0,0.0,0.0,0.0
{,63.0,56.0,0.0,95.0,0.0,0.0,0.0
saber,62.0,0.0,0.0,0.0,965.0,73.0,0.0
cossacks,62.0,0.0,0.0,0.0,0.0,0.0,20.0
schizophrenia,62.0,0.0,0.0,0.0,0.0,77.0,126.0
sack,62.0,0.0,1193.0,0.0,1303.0,138.0,0.0
holocaust,62.0,591.0,503.0,827.0,5595.0,224.0,66.0
bio,62.0,241.0,0.0,94.0,12005.0,0.0,34.0
tsnap,62.0,0.0,0.0,0.0,0.0,0.0,0.0
the enemy,62.0,0.0,0.0,0.0,0.0,0.0,0.0
morgue,62.0,82.0,0.0,0.0,996.0,138.0,84.0
split,62.0,0.0,750.0,86.0,2276.0,0.0,54.0
impotent,62.0,0.0,0.0,0.0,0.0,0.0,28.0
i do,62.0,0.0,0.0,0.0,0.0,0.0,0.0
creative,62.0,0.0,0.0,0.0,0.0,0.0,18.0
spelling,62.0,0.0,0.0,0.0,1038.0,67.0,0.0
energy carrier,62.0,0.0,0.0,0.0,0.0,0.0,83.0
gulag,62.0,108.0,171.0,402.0,2154.0,247.0,80.0
stop it,130.0,0.0,119.0,0.0,0.0,0.0,0.0
slag,91.0,0.0,71.0,0.0,0.0,0.0,21.0
handyuk,62.0,0.0,0.0,0.0,0.0,0.0,0.0
laureate,62.0,0.0,0.0,0.0,797.0,0.0,52.0
hunter,105.0,159.0,507.0,635.0,18577.0,827.0,88.0
when,62.0,58.0,0.0,0.0,0.0,75.0,0.0
olenka,62.0,0.0,0.0,0.0,0.0,0.0,0.0
envelope,62.0,0.0,172.0,0.0,758.0,231.0,38.0
irpini,62.0,0.0,0.0,0.0,0.0,0.0,0.0
i scream,62.0,0.0,71.0,0.0,0.0,0.0,60.0
noun,62.0,0.0,0.0,232.0,0.0,0.0,0.0
regularity,62.0,0.0,0.0,0.0,0.0,0.0,0.0
prejudice,62.0,0.0,170.0,0.0,1077.0,0.0,0.0
vase,106.0,0.0,0.0,0.0,0.0,0.0,0.0
dagestan,62.0,0.0,98.0,89.0,2208.0,225.0,343.0
commissioner,62.0,199.0,587.0,0.0,5166.0,473.0,67.0
filtration,62.0,586.0,63.0,0.0,2988.0,158.0,54.0
condom,62.0,0.0,0.0,0.0,794.0,0.0,163.0
robe,62.0,0.0,0.0,0.0,0.0,0.0,0.0
disregard,62.0,0.0,0.0,0.0,1860.0,0.0,0.0
digital,62.0,0.0,163.0,385.0,3193.0,187.0,0.0
orach,62.0,0.0,0.0,0.0,0.0,0.0,0.0
symbolism,62.0,81.0,0.0,303.0,1128.0,0.0,162.0
reflex,62.0,0.0,171.0,0.0,0.0,99.0,0.0
infection,120.0,213.0,188.0,126.0,3077.0,68.0,149.0
fitness,62.0,84.0,0.0,0.0,6984.0,0.0,34.0
headlight,62.0,0.0,0.0,0.0,0.0,0.0,0.0
diversity,62.0,267.0,98.0,261.0,5549.0,216.0,44.0
odcb,62.0,0.0,0.0,0.0,0.0,0.0,0.0
shoemaker,62.0,83.0,0.0,0.0,0.0,0.0,0.0
delusion,62.0,418.0,0.0,611.0,3030.0,0.0,60.0
"""bandage""",62.0,0.0,0.0,0.0,0.0,0.0,0.0
trainer,62.0,0.0,335.0,220.0,2219.0,0.0,143.0
guide,117.0,427.0,1395.0,4003.0,7135.0,333.0,0.0
crest,62.0,0.0,86.0,0.0,0.0,113.0,0.0
edema,62.0,0.0,0.0,0.0,0.0,0.0,0.0
mx,62.0,0.0,0.0,0.0,0.0,0.0,0.0
screenwriter,62.0,72.0,109.0,0.0,0.0,0.0,23.0
mentality,112.0,0.0,290.0,0.0,3489.0,301.0,47.0
ankle,62.0,69.0,0.0,0.0,0.0,53.0,0.0
fritter,62.0,0.0,0.0,0.0,0.0,0.0,0.0
mining,101.0,452.0,0.0,0.0,11732.0,213.0,86.0
loudness,62.0,0.0,0.0,0.0,0.0,0.0,0.0
toronto,62.0,749.0,205.0,0.0,21842.0,273.0,37.0
independence day,62.0,0.0,0.0,474.0,0.0,0.0,0.0
cliff,61.0,0.0,53.0,0.0,1250.0,0.0,0.0
make up,61.0,0.0,0.0,0.0,0.0,0.0,0.0
giga,61.0,0.0,0.0,245.0,0.0,0.0,0.0
comrade,61.0,360.0,146.0,763.0,8281.0,695.0,699.0
intimidation,61.0,109.0,159.0,154.0,1820.0,253.0,55.0
"""objects""",61.0,0.0,0.0,0.0,0.0,0.0,0.0
inconvenience,61.0,121.0,0.0,0.0,0.0,0.0,0.0
stalker,61.0,0.0,0.0,0.0,0.0,0.0,21.0
oath,61.0,75.0,126.0,0.0,3349.0,59.0,30.0
rashn,61.0,0.0,0.0,0.0,0.0,0.0,0.0
cyber security,61.0,0.0,0.0,0.0,0.0,195.0,0.0
curd,61.0,0.0,0.0,0.0,0.0,0.0,0.0
eagle,61.0,988.0,264.0,0.0,3835.0,81.0,150.0
chappy,113.0,0.0,0.0,0.0,0.0,0.0,0.0
dentistry,61.0,0.0,0.0,0.0,0.0,0.0,0.0
boryspil,61.0,0.0,0.0,0.0,0.0,0.0,21.0
the god,61.0,0.0,0.0,0.0,0.0,0.0,0.0
blacksmith,108.0,0.0,322.0,0.0,0.0,0.0,0.0
cassette,61.0,0.0,0.0,0.0,0.0,0.0,0.0
mig-31k,61.0,0.0,0.0,0.0,0.0,0.0,37.0
mix,61.0,209.0,98.0,0.0,3483.0,0.0,0.0
tonic,104.0,0.0,0.0,0.0,0.0,0.0,0.0
scraper,61.0,0.0,0.0,0.0,0.0,0.0,0.0
vsrf,61.0,0.0,0.0,0.0,0.0,0.0,1262.0
rsn,61.0,0.0,0.0,0.0,0.0,0.0,0.0
insight,61.0,0.0,0.0,916.0,13851.0,0.0,0.0
wealth,115.0,519.0,576.0,300.0,13470.0,706.0,88.0
su-24,61.0,158.0,0.0,0.0,0.0,85.0,84.0
ska,61.0,0.0,0.0,0.0,0.0,0.0,25.0
cube,61.0,0.0,153.0,0.0,746.0,146.0,62.0
moth,61.0,0.0,0.0,0.0,0.0,0.0,0.0
quadcopter,61.0,60.0,0.0,0.0,0.0,0.0,71.0
the kraken,61.0,0.0,0.0,0.0,0.0,0.0,0.0
mona,61.0,0.0,0.0,0.0,0.0,0.0,0.0
toretsk,61.0,0.0,0.0,0.0,0.0,0.0,27.0
chest,60.0,330.0,263.0,0.0,2860.0,170.0,0.0
kent,60.0,0.0,0.0,0.0,993.0,0.0,0.0
neo-nazi,60.0,1037.0,1712.0,802.0,0.0,2329.0,159.0
compendium,60.0,0.0,0.0,0.0,0.0,0.0,0.0
gow,60.0,0.0,0.0,0.0,0.0,0.0,0.0
tyranny,60.0,591.0,213.0,340.0,9171.0,320.0,45.0
catholic,60.0,164.0,245.0,0.0,3219.0,0.0,0.0
angelina,60.0,0.0,0.0,88.0,1151.0,0.0,46.0
brood,60.0,0.0,0.0,0.0,0.0,0.0,0.0
meanness,60.0,0.0,0.0,0.0,0.0,0.0,71.0
saltivians,60.0,0.0,0.0,0.0,0.0,0.0,0.0
junk,60.0,0.0,0.0,0.0,2124.0,972.0,97.0
puree,60.0,0.0,0.0,0.0,0.0,0.0,0.0
crocodile,60.0,62.0,120.0,0.0,983.0,72.0,46.0
with dicks,60.0,0.0,0.0,0.0,0.0,0.0,0.0
rarity,60.0,0.0,0.0,0.0,0.0,0.0,45.0
ax,60.0,0.0,0.0,0.0,2136.0,0.0,41.0
rls,60.0,0.0,0.0,0.0,0.0,0.0,0.0
loc,60.0,0.0,0.0,0.0,0.0,0.0,0.0
i can,60.0,0.0,0.0,0.0,0.0,0.0,32.0
christians,60.0,0.0,0.0,0.0,4965.0,0.0,0.0
lion's man,60.0,0.0,0.0,0.0,0.0,0.0,0.0
sweet,60.0,0.0,83.0,0.0,836.0,0.0,0.0
the best,60.0,0.0,0.0,0.0,0.0,0.0,0.0
dubai,60.0,53.0,64.0,348.0,16829.0,307.0,52.0
bathroom,60.0,514.0,0.0,0.0,1971.0,0.0,41.0
slogan,110.0,212.0,640.0,306.0,3926.0,392.0,163.0
kiko,60.0,56.0,0.0,0.0,0.0,0.0,0.0
console,60.0,0.0,117.0,0.0,1239.0,0.0,0.0
josemaria,60.0,0.0,0.0,0.0,0.0,0.0,0.0
strasbourg,60.0,0.0,213.0,125.0,983.0,648.0,0.0
recruiter,60.0,0.0,0.0,0.0,1001.0,57.0,0.0
motherhood,60.0,0.0,0.0,0.0,0.0,0.0,0.0
cr,103.0,93.0,0.0,0.0,2786.0,71.0,45.0
stepnohorsk,60.0,0.0,0.0,0.0,0.0,0.0,0.0
mmmmm,60.0,0.0,0.0,0.0,0.0,0.0,0.0
abramovich,60.0,174.0,575.0,0.0,4623.0,172.0,124.0
developer,60.0,80.0,0.0,0.0,8620.0,226.0,193.0
tummy,60.0,0.0,0.0,0.0,0.0,0.0,21.0
pdr,60.0,0.0,207.0,0.0,0.0,0.0,0.0
swimsuit,60.0,0.0,0.0,0.0,0.0,0.0,22.0
bathtub,60.0,0.0,0.0,0.0,0.0,0.0,0.0
mud,93.0,326.0,342.0,180.0,3199.0,240.0,0.0
alexandra,60.0,53.0,160.0,0.0,0.0,0.0,0.0
subconscious,60.0,0.0,0.0,0.0,0.0,0.0,0.0
zodiac,60.0,57.0,0.0,0.0,0.0,0.0,127.0
godmother,60.0,0.0,0.0,0.0,0.0,0.0,0.0
unspecified,60.0,0.0,0.0,0.0,0.0,0.0,0.0
scar,59.0,0.0,0.0,0.0,1226.0,0.0,0.0
huh,94.0,0.0,0.0,0.0,1859.0,0.0,0.0
suddenly,59.0,246.0,0.0,0.0,0.0,65.0,0.0
korean,59.0,0.0,0.0,0.0,766.0,55.0,0.0
heaven,90.0,0.0,0.0,1785.0,5732.0,702.0,39.0
stench,59.0,0.0,0.0,0.0,0.0,0.0,413.0
atm,59.0,115.0,185.0,0.0,1410.0,0.0,61.0
poop,59.0,55.0,134.0,0.0,717.0,0.0,31.0
dispersal,59.0,0.0,0.0,0.0,0.0,0.0,0.0
disco,59.0,0.0,0.0,0.0,712.0,0.0,48.0
tu-95,59.0,81.0,0.0,0.0,0.0,0.0,40.0
contour,59.0,0.0,0.0,0.0,0.0,0.0,0.0
ppc,59.0,0.0,0.0,0.0,968.0,0.0,52.0
vinyl,59.0,0.0,0.0,0.0,1358.0,0.0,0.0
recipient,59.0,0.0,0.0,0.0,1369.0,0.0,20.0
barque,59.0,0.0,0.0,0.0,0.0,0.0,0.0
rosolio,59.0,0.0,0.0,0.0,0.0,0.0,0.0
sims,59.0,0.0,0.0,0.0,0.0,0.0,0.0
working out,59.0,0.0,0.0,0.0,0.0,0.0,0.0
after,59.0,270.0,233.0,190.0,0.0,611.0,26.0
loser,107.0,294.0,225.0,861.0,11456.0,67.0,42.0
plaid,59.0,0.0,0.0,0.0,0.0,0.0,18.0
thomas,59.0,278.0,164.0,1455.0,8992.0,309.0,29.0
millionaire,59.0,274.0,74.0,96.0,3507.0,83.0,92.0
full scale,59.0,0.0,0.0,0.0,0.0,0.0,0.0
warmed up,59.0,0.0,0.0,0.0,0.0,0.0,0.0
abundance,59.0,87.0,92.0,0.0,962.0,711.0,0.0
bike,59.0,55.0,140.0,0.0,6330.0,338.0,131.0
visual diary of the war,59.0,0.0,0.0,0.0,0.0,0.0,0.0
a miracle,100.0,0.0,0.0,0.0,0.0,0.0,0.0
hindu,59.0,0.0,0.0,0.0,3476.0,0.0,0.0
air pressure,59.0,0.0,0.0,0.0,0.0,0.0,0.0
chuguyev,59.0,0.0,0.0,0.0,0.0,0.0,0.0
waist,59.0,0.0,0.0,0.0,0.0,0.0,0.0
black bull,59.0,0.0,0.0,0.0,0.0,0.0,0.0
santa claus,59.0,0.0,0.0,145.0,0.0,0.0,0.0
national selection,59.0,0.0,0.0,0.0,0.0,0.0,0.0
wi-fi,59.0,0.0,0.0,0.0,0.0,0.0,0.0
kindling,102.0,0.0,0.0,0.0,0.0,0.0,0.0
arthur,59.0,83.0,0.0,0.0,914.0,0.0,76.0
proportion,59.0,188.0,207.0,0.0,1581.0,135.0,0.0
bmw,59.0,102.0,0.0,240.0,2502.0,87.0,55.0
immediately,59.0,0.0,0.0,0.0,0.0,0.0,117.0
promo code,59.0,0.0,0.0,0.0,0.0,0.0,0.0
the reich,59.0,0.0,0.0,0.0,0.0,0.0,0.0
oatmeal,59.0,0.0,0.0,0.0,0.0,0.0,0.0
tunnel,59.0,261.0,341.0,134.0,2927.0,202.0,57.0
flag day,59.0,0.0,0.0,0.0,0.0,0.0,0.0
bts,58.0,1019.0,0.0,0.0,1325.0,0.0,82.0
weed,98.0,0.0,0.0,0.0,2922.0,238.0,0.0
death of russia,58.0,0.0,0.0,0.0,0.0,0.0,24.0
bronze,58.0,136.0,129.0,0.0,1486.0,51.0,24.0
rinat,58.0,0.0,0.0,0.0,0.0,0.0,46.0
sadist,58.0,0.0,0.0,0.0,0.0,0.0,156.0
approval,145.0,722.0,401.0,1934.0,9819.0,203.0,0.0
a warrior,58.0,0.0,0.0,0.0,0.0,0.0,0.0
node,58.0,0.0,369.0,0.0,781.0,172.0,76.0
acrylic,58.0,0.0,0.0,0.0,1215.0,0.0,0.0
the taliban,58.0,0.0,0.0,0.0,0.0,0.0,0.0
sounding,58.0,0.0,0.0,0.0,0.0,0.0,0.0
ministry of finance,58.0,0.0,0.0,0.0,0.0,0.0,154.0
mats,58.0,0.0,0.0,0.0,0.0,0.0,0.0
charisma,58.0,57.0,58.0,0.0,0.0,76.0,0.0
technician,58.0,0.0,322.0,0.0,807.0,87.0,36.0
asparagus,58.0,0.0,0.0,0.0,0.0,0.0,0.0
hookah,58.0,0.0,0.0,0.0,0.0,0.0,0.0
gift shop,58.0,0.0,0.0,0.0,0.0,0.0,0.0
monaco,58.0,107.0,0.0,93.0,2592.0,306.0,48.0
toxicity,58.0,0.0,0.0,0.0,0.0,0.0,0.0
villa,58.0,0.0,1111.0,325.0,2173.0,433.0,65.0
season ticket,58.0,0.0,0.0,0.0,0.0,0.0,0.0
borscht,100.0,0.0,0.0,0.0,1170.0,53.0,0.0
umbrella,58.0,75.0,283.0,171.0,1685.0,97.0,48.0
horoscope,58.0,151.0,0.0,0.0,861.0,71.0,205.0
sale,58.0,2741.0,1681.0,862.0,81984.0,1991.0,793.0
rebus,58.0,0.0,98.0,0.0,0.0,0.0,19.0
trunk,58.0,0.0,0.0,0.0,0.0,0.0,84.0
proximity,58.0,113.0,94.0,0.0,1019.0,999.0,0.0
nausea,58.0,0.0,111.0,0.0,0.0,117.0,0.0
affirmation,58.0,516.0,0.0,0.0,862.0,518.0,0.0
"""kamyansk""",58.0,0.0,0.0,0.0,0.0,0.0,0.0
possess,58.0,0.0,0.0,0.0,0.0,0.0,0.0
ecosystem,58.0,141.0,0.0,0.0,3178.0,118.0,32.0
referral,58.0,0.0,0.0,0.0,889.0,57.0,0.0
those,97.0,0.0,0.0,0.0,0.0,0.0,0.0
rector,58.0,66.0,151.0,0.0,0.0,50.0,62.0
flagship,58.0,0.0,106.0,285.0,4305.0,0.0,80.0
ecocide,58.0,91.0,0.0,0.0,864.0,112.0,26.0
montenegro,58.0,208.0,124.0,129.0,1547.0,100.0,68.0
a word,90.0,0.0,0.0,0.0,0.0,0.0,0.0
burial ground,58.0,0.0,0.0,0.0,0.0,0.0,0.0
beige,58.0,0.0,0.0,0.0,0.0,0.0,0.0
seo,58.0,0.0,0.0,0.0,10893.0,0.0,0.0
spartans,58.0,0.0,0.0,0.0,0.0,0.0,0.0
roaming,58.0,0.0,0.0,0.0,0.0,0.0,21.0
reconciliation,58.0,87.0,85.0,175.0,1469.0,850.0,26.0
vladimirovych,58.0,0.0,0.0,0.0,0.0,0.0,0.0
the rest,57.0,0.0,0.0,0.0,0.0,0.0,0.0
gut,111.0,0.0,0.0,0.0,4204.0,0.0,0.0
sea ​​eagle,57.0,0.0,0.0,0.0,0.0,0.0,0.0
internship,57.0,0.0,76.0,0.0,1001.0,164.0,0.0
miser,57.0,0.0,0.0,0.0,0.0,0.0,0.0
black soil,57.0,0.0,0.0,0.0,0.0,0.0,58.0
"""tribe""",57.0,0.0,0.0,0.0,0.0,0.0,0.0
vatican,57.0,808.0,730.0,431.0,3804.0,430.0,61.0
pushin,57.0,0.0,0.0,0.0,0.0,0.0,0.0
coordination,93.0,498.0,384.0,258.0,4113.0,410.0,69.0
margarita,57.0,0.0,0.0,0.0,760.0,0.0,81.0
jacob,57.0,0.0,0.0,87.0,1070.0,0.0,85.0
rabies,57.0,0.0,0.0,0.0,0.0,0.0,46.0
little son,57.0,0.0,0.0,0.0,0.0,0.0,0.0
i climb,57.0,0.0,0.0,0.0,0.0,0.0,0.0
documentation,96.0,143.0,93.0,503.0,1310.0,63.0,22.0
introvert,57.0,0.0,0.0,0.0,0.0,0.0,0.0
garrot,57.0,0.0,0.0,0.0,0.0,0.0,0.0
hemp,57.0,0.0,0.0,0.0,709.0,0.0,30.0
mason,57.0,0.0,0.0,0.0,912.0,0.0,0.0
smith,106.0,447.0,0.0,126.0,6328.0,0.0,22.0
convulsion,57.0,0.0,0.0,0.0,0.0,0.0,0.0
crab,57.0,0.0,0.0,0.0,0.0,59.0,39.0
geese,89.0,0.0,0.0,0.0,0.0,0.0,18.0
hypocrite,57.0,544.0,0.0,1339.0,10385.0,0.0,69.0
release the arresting officer,57.0,0.0,0.0,0.0,0.0,0.0,0.0
crow,57.0,0.0,0.0,0.0,1307.0,72.0,27.0
cloudlet,57.0,0.0,0.0,0.0,0.0,0.0,0.0
photonikopol,112.0,0.0,0.0,0.0,0.0,0.0,0.0
put it down,57.0,0.0,0.0,0.0,0.0,0.0,0.0
predator,57.0,79.0,0.0,0.0,2268.0,173.0,24.0
pack,102.0,0.0,0.0,1107.0,6924.0,1266.0,189.0
corset,57.0,0.0,0.0,0.0,0.0,0.0,0.0
catalog,57.0,0.0,0.0,0.0,0.0,59.0,0.0
a little,57.0,100.0,316.0,665.0,0.0,0.0,36.0
"""subject""",57.0,0.0,0.0,0.0,0.0,0.0,0.0
okay,57.0,808.0,94.0,0.0,0.0,0.0,70.0
ali,57.0,166.0,0.0,164.0,2466.0,0.0,35.0
roman catholic church,57.0,0.0,0.0,0.0,0.0,0.0,0.0
by the shaheds,57.0,0.0,0.0,0.0,0.0,0.0,0.0
mackerel,103.0,0.0,0.0,0.0,0.0,0.0,0.0
robber,57.0,0.0,52.0,163.0,854.0,0.0,95.0
chimin,57.0,0.0,0.0,0.0,0.0,0.0,0.0
transaction,57.0,317.0,175.0,0.0,5145.0,278.0,33.0
possession,57.0,414.0,452.0,416.0,2689.0,282.0,33.0
adrenalin,57.0,0.0,0.0,0.0,0.0,0.0,21.0
happy,88.0,247.0,160.0,594.0,4345.0,364.0,77.0
escrow,57.0,0.0,0.0,0.0,0.0,0.0,0.0
joseph,100.0,683.0,659.0,507.0,3116.0,231.0,53.0
crossroad,57.0,0.0,0.0,0.0,746.0,0.0,0.0
novgorod,57.0,0.0,0.0,0.0,728.0,0.0,100.0
rose guard,57.0,0.0,0.0,0.0,0.0,0.0,0.0
emperor,57.0,176.0,174.0,417.0,2275.0,294.0,125.0
zelensky,57.0,24264.0,76713.0,30639.0,284366.0,85169.0,3666.0
they,85.0,117.0,0.0,261.0,0.0,125.0,24.0
henchman,56.0,162.0,379.0,747.0,1622.0,0.0,44.0
wasps,56.0,0.0,0.0,0.0,0.0,0.0,0.0
swift,56.0,540.0,704.0,157.0,2050.0,287.0,66.0
lived,56.0,0.0,0.0,0.0,0.0,0.0,0.0
heap,56.0,0.0,252.0,545.0,738.0,558.0,0.0
puten,56.0,0.0,0.0,0.0,0.0,0.0,0.0
fiberglass,56.0,0.0,0.0,0.0,0.0,0.0,0.0
containment,56.0,148.0,103.0,96.0,734.0,0.0,74.0
flank,56.0,399.0,2507.0,153.0,4904.0,487.0,0.0
committing,97.0,0.0,0.0,0.0,0.0,0.0,58.0
prisoners of war,56.0,0.0,0.0,124.0,0.0,0.0,0.0
x*y,56.0,0.0,0.0,0.0,0.0,0.0,0.0
sportswoman,56.0,0.0,0.0,0.0,0.0,0.0,0.0
depreciation,56.0,0.0,0.0,0.0,0.0,0.0,0.0
sleeve,56.0,296.0,283.0,0.0,2088.0,278.0,19.0
alligator,56.0,131.0,0.0,0.0,1697.0,65.0,130.0
monarch,56.0,109.0,0.0,0.0,1414.0,84.0,0.0
butt,104.0,155.0,127.0,583.0,2751.0,0.0,80.0
abettor,56.0,0.0,0.0,0.0,0.0,0.0,0.0
brick,102.0,0.0,288.0,0.0,1942.0,0.0,62.0
dill,91.0,0.0,0.0,0.0,0.0,0.0,89.0
fiercely,56.0,0.0,0.0,0.0,0.0,0.0,20.0
shark,56.0,81.0,0.0,0.0,2006.0,50.0,51.0
felix,56.0,0.0,0.0,0.0,716.0,0.0,0.0
botox,56.0,0.0,0.0,0.0,0.0,0.0,0.0
maman,56.0,0.0,0.0,0.0,0.0,0.0,0.0
peach,56.0,0.0,54.0,0.0,0.0,0.0,21.0
madam,56.0,0.0,368.0,0.0,1014.0,0.0,44.0
bus station,56.0,0.0,0.0,0.0,0.0,0.0,22.0
art photo studio,102.0,0.0,0.0,0.0,0.0,0.0,0.0
department of state,56.0,0.0,0.0,0.0,0.0,0.0,0.0
curiosity,56.0,388.0,389.0,0.0,759.0,77.0,0.0
orange,56.0,139.0,0.0,0.0,3763.0,96.0,26.0
acting,56.0,0.0,0.0,182.0,1033.0,0.0,0.0
smart,56.0,0.0,131.0,159.0,864.0,70.0,40.0
cart,189.0,0.0,53.0,0.0,1382.0,0.0,70.0
crepatura,56.0,0.0,0.0,0.0,0.0,0.0,0.0
remote control,96.0,0.0,102.0,0.0,0.0,0.0,0.0
a person,56.0,0.0,0.0,0.0,0.0,0.0,61.0
trance,56.0,0.0,0.0,0.0,0.0,0.0,0.0
ragul,56.0,0.0,0.0,0.0,0.0,0.0,27.0
bluebell,56.0,0.0,0.0,0.0,0.0,0.0,0.0
economist,56.0,430.0,414.0,170.0,5443.0,319.0,50.0
airline,56.0,551.0,0.0,0.0,9984.0,0.0,124.0
eclipse,56.0,0.0,0.0,0.0,744.0,0.0,35.0
a day,56.0,0.0,0.0,0.0,0.0,0.0,0.0
primogenitor,56.0,0.0,0.0,0.0,0.0,0.0,0.0
spray bottle,56.0,0.0,0.0,0.0,0.0,0.0,0.0
mega,56.0,331.0,289.0,179.0,2228.0,80.0,56.0
siege,55.0,1273.0,1103.0,241.0,8993.0,0.0,43.0
ski,55.0,58.0,0.0,0.0,952.0,63.0,0.0
disqualification,55.0,0.0,0.0,0.0,0.0,0.0,0.0
albania,55.0,409.0,451.0,195.0,4071.0,116.0,31.0
token,55.0,63.0,0.0,0.0,3623.0,107.0,29.0
where are you,55.0,0.0,0.0,0.0,0.0,0.0,0.0
validity,55.0,186.0,55.0,0.0,0.0,0.0,0.0
corncrake,55.0,0.0,0.0,0.0,0.0,0.0,0.0
ptnxyl,55.0,0.0,0.0,0.0,0.0,0.0,0.0
manga,85.0,0.0,0.0,435.0,1309.0,54.0,21.0
nape,55.0,83.0,72.0,0.0,0.0,0.0,0.0
kropyvnytskyi,55.0,0.0,0.0,0.0,0.0,0.0,0.0
the witches,55.0,0.0,0.0,0.0,0.0,0.0,0.0
magnet,55.0,0.0,58.0,0.0,784.0,0.0,31.0
eyelash,55.0,0.0,74.0,94.0,0.0,0.0,0.0
squirrel,131.0,0.0,0.0,0.0,805.0,0.0,19.0
kringha,55.0,0.0,0.0,0.0,0.0,0.0,0.0
botanic garden,55.0,0.0,0.0,0.0,0.0,0.0,0.0
mini,55.0,171.0,100.0,125.0,2566.0,226.0,65.0
robbery,55.0,63.0,148.0,280.0,1891.0,74.0,113.0
vector,55.0,75.0,139.0,0.0,1318.0,108.0,27.0
boguslaev,55.0,0.0,0.0,0.0,0.0,0.0,0.0
